fid,dim,iid,rep,obj_value,set_skewness,set_quad_simp_r2,set_fd,set_lin_inter_r2,set_nbc_sd,set_nbc_cor,set_lin_simple_r2,set_quad_inter_r2,cma_skewness,cma_quad_simp_r2,cma_fd,cma_lin_inter_r2,cma_nbc_sd,cma_nbc_cor,cma_lin_simple_r2,cma_quad_inter_r2
6,2,1,0,0.008930667565620052,0.2758106973871034,0.9549513754903348,0.0019046573167109955,0.9122205092440727,0.8438029514697298,0.9621124203372786,0.8724848797176047,0.9942915663014222,0.11412206792503955,0.8783094048483457,0.001979982655783046,0.8730060682629003,0.6309314420953219,-0.15910813675697572,0.8727292866737828,0.9137882863649535
6,2,1,1,0.008258882307289437,0.2758106973871034,0.9549513754903348,0.0019046573167109955,0.9122205092440727,0.8438029514697298,0.9621124203372786,0.8724848797176047,0.9942915663014222,0.1892847247380381,0.8652655950455641,0.0016691938281636293,0.8687736830469135,0.6345015751049017,-0.15694900012504467,0.8649401196531483,0.9084645913951385
6,2,1,2,0.013605700926141566,0.2758106973871034,0.9549513754903348,0.0019046573167109955,0.9122205092440727,0.8438029514697298,0.9621124203372786,0.8724848797176047,0.9942915663014222,0.14094011971136042,0.8641313657992561,0.00213966465266291,0.8424591984207644,0.5813283892551393,-0.18556484543458587,0.8426470477575208,0.8848470152513498
6,2,1,3,0.011253312977073156,0.2758106973871034,0.9549513754903348,0.0019046573167109955,0.9122205092440727,0.8438029514697298,0.9621124203372786,0.8724848797176047,0.9942915663014222,0.15080423849812968,0.8610000378488849,0.0019391143548317666,0.8444251316571669,0.5972202325277401,-0.1657901937278518,0.8443939906383671,0.8984682332075288
6,2,1,4,0.006208578324190767,0.2758106973871034,0.9549513754903348,0.0019046573167109955,0.9122205092440727,0.8438029514697298,0.9621124203372786,0.8724848797176047,0.9942915663014222,0.27858603204197085,0.8890002874633866,0.0017964526340786486,0.8605127305408302,0.6456759172811736,-0.14912035400414994,0.860773285420325,0.9224066739330491
7,2,1,0,0.014177583177783386,0.4183567506728979,0.31897686600391323,0.026913684082965808,0.7110422347908059,0.5807147864602867,0.9043937243546241,0.038069445917595895,0.99407482495808,0.6227756854062435,0.24724340278445178,0.002896569182539325,0.6702184985197837,0.5105372712713225,-0.18123580853628554,0.2066615248824969,0.8498895846721853
7,2,1,1,0.0033937072375775867,0.4183567506728979,0.31897686600391323,0.026913684082965808,0.7110422347908059,0.5807147864602867,0.9043937243546241,0.038069445917595895,0.99407482495808,1.0696269335004036,0.26672852827381477,0.001847410719373566,0.6549679000642277,0.5131413015254219,-0.13443708326014445,0.09155979672100012,0.9259298767083579
7,2,1,2,0.007510414650366866,0.4183567506728979,0.31897686600391323,0.026913684082965808,0.7110422347908059,0.5807147864602867,0.9043937243546241,0.038069445917595895,0.99407482495808,0.7815685775509863,0.2781480781032538,0.0020251394066767583,0.6696967024703431,0.5017693540473648,-0.15390488338813393,0.13394372762590567,0.8895593141973449
7,2,1,3,0.0011721852476674348,0.4183567506728979,0.31897686600391323,0.026913684082965808,0.7110422347908059,0.5807147864602867,0.9043937243546241,0.038069445917595895,0.99407482495808,1.3149723978911743,0.2847089906549387,0.0013578897116727606,0.6714131769913998,0.5091462952614556,-0.1293068140019225,0.04733525115928794,0.9362023583401282
7,2,1,4,0.0069994722648759776,0.4183567506728979,0.31897686600391323,0.026913684082965808,0.7110422347908059,0.5807147864602867,0.9043937243546241,0.038069445917595895,0.99407482495808,0.9038236226210282,0.2497202547391114,0.0022408712038460743,0.6498420552310472,0.5063155225134616,-0.13938987147191959,0.15501026882336844,0.9009478409918458
8,2,1,0,0.002401408074936649,0.5880031930107334,0.8581369723182838,0.003943704121872921,0.4352469050228551,0.45923965821323554,0.9126590566230954,0.42095377369394643,0.9724693865697689,1.838059530514229,0.8029923133232072,0.0009126717620891392,0.428966691581399,0.43459334810708955,-0.1244722934829538,0.4260397189011017,0.9024935305175754
8,2,1,1,0.002005575156815525,0.5880031930107334,0.8581369723182838,0.003943704121872921,0.4352469050228551,0.45923965821323554,0.9126590566230954,0.42095377369394643,0.9724693865697689,1.8739977009726347,0.8123807732376223,0.0007388807112886927,0.42544569502659224,0.43868180199410206,-0.12332064447135883,0.42660142811320567,0.9061946802918627
8,2,1,2,0.0003862972485249419,0.5880031930107334,0.8581369723182838,0.003943704121872921,0.4352469050228551,0.45923965821323554,0.9126590566230954,0.42095377369394643,0.9724693865697689,2.1248707965876803,0.8404976157625678,0.00048229671888974635,0.4281853671040452,0.4348089461035205,-0.12322778231995492,0.42757262459979695,0.9371019227843653
8,2,1,3,0.0010743584456916746,0.5880031930107334,0.8581369723182838,0.003943704121872921,0.4352469050228551,0.45923965821323554,0.9126590566230954,0.42095377369394643,0.9724693865697689,1.9754775218239504,0.8330584252216703,0.0005467125551007201,0.4272097429903927,0.43541112312931174,-0.12193631714223209,0.42140003481466215,0.9219118633655108
8,2,1,4,0.0009490986524098084,0.5880031930107334,0.8581369723182838,0.003943704121872921,0.4352469050228551,0.45923965821323554,0.9126590566230954,0.42095377369394643,0.9724693865697689,1.9945742522558605,0.8286482157555995,0.0006118682446530863,0.4281046303721713,0.43681598601095023,-0.12413661793624402,0.4243134632614831,0.9285635361193099
9,2,1,0,0.027664565249076813,0.8399335395030287,0.4011036049426782,0.002623865453081813,0.558727536278755,0.5501708456883085,0.9435566637925753,0.09871124787785825,0.9529337997359418,1.5342691376376694,0.411222610009655,0.0019138451538251934,0.5459972700278228,0.479041220317731,-0.16488166491254524,0.17696125254807882,0.8144345106842567
9,2,1,1,0.028596177467949326,0.8399335395030287,0.4011036049426782,0.002623865453081813,0.558727536278755,0.5501708456883085,0.9435566637925753,0.09871124787785825,0.9529337997359418,1.594289348391614,0.33137056366654016,0.001824236186809442,0.43205880448171663,0.48198857903742115,-0.13444560001100525,0.21573626167501414,0.8156927517500832
9,2,1,2,0.025691156837887426,0.8399335395030287,0.4011036049426782,0.002623865453081813,0.558727536278755,0.5501708456883085,0.9435566637925753,0.09871124787785825,0.9529337997359418,1.663686899236576,0.4300187802834885,0.0017246705034279,0.54183399779256,0.4779206236713894,-0.13829221810643705,0.22135557739215583,0.7941207389472189
9,2,1,3,0.019487157959525783,0.8399335395030287,0.4011036049426782,0.002623865453081813,0.558727536278755,0.5501708456883085,0.9435566637925753,0.09871124787785825,0.9529337997359418,1.8897449520951781,0.4463836818420761,0.002469496948050504,0.5047296883118865,0.4801322129050774,-0.1375181405364347,0.19815426480664478,0.8269198856694089
9,2,1,4,0.027953059142284565,0.8399335395030287,0.4011036049426782,0.002623865453081813,0.558727536278755,0.5501708456883085,0.9435566637925753,0.09871124787785825,0.9529337997359418,1.5595626194179995,0.3565756223431388,0.0016450362214656276,0.5483736100302592,0.4780333598387383,-0.13789118381256502,0.2214589388728565,0.802226407036299
10,2,1,0,0.0009685604270733353,0.38619020203389137,0.924091368628991,0.02203134456525304,0.7060660384894469,0.42383006268691614,0.9318367368321019,0.6319546786526969,0.998594467658996,1.2079372532540644,0.925529946154868,0.001202529035415912,0.6718355038618988,0.4135746948615478,-0.11116149149783328,0.654709341911436,0.9411169746026681
10,2,1,1,0.0005786646783402735,0.38619020203389137,0.924091368628991,0.02203134456525304,0.7060660384894469,0.42383006268691614,0.9318367368321019,0.6319546786526969,0.998594467658996,1.2988496479992309,0.918784238169849,0.0012720404746104992,0.6753147334680047,0.41405126833137607,-0.11013542155315885,0.6562834548169185,0.9526448233427104
10,2,1,2,0.0003243703273754288,0.38619020203389137,0.924091368628991,0.02203134456525304,0.7060660384894469,0.42383006268691614,0.9318367368321019,0.6319546786526969,0.998594467658996,1.3513558934130214,0.9253833383072845,0.0010997188646847597,0.6833854129228147,0.4145914492978832,-0.11445608410548216,0.6468025201384051,0.9595460809852223
10,2,1,3,0.001075077995160881,0.38619020203389137,0.924091368628991,0.02203134456525304,0.7060660384894469,0.42383006268691614,0.9318367368321019,0.6319546786526969,0.998594467658996,1.221174855397771,0.9309264064628407,0.0011290368585787822,0.6654292017596435,0.41423946088724717,-0.11333340700145336,0.6653309095522096,0.9406150297157885
10,2,1,4,0.0010392436121677935,0.38619020203389137,0.924091368628991,0.02203134456525304,0.7060660384894469,0.42383006268691614,0.9318367368321019,0.6319546786526969,0.998594467658996,1.2263450865388466,0.9298063028331557,0.0013837688404076643,0.6687679977698118,0.41657111623161275,-0.11092094399995656,0.6632639173509827,0.9388681462216324
11,2,1,0,0.0007194849906409397,0.28486199048591315,0.9471811055899094,0.01991137059331219,0.8845711528590547,0.42104629895258683,0.969691306473321,0.8359981156105446,0.9958375269473485,0.7805774014572333,0.9455750834629782,0.0011711684646458149,0.8511629928607829,0.4148969655108721,-0.08934502437899197,0.8510113453798351,0.9560484120980801
11,2,1,1,0.0002776668905758759,0.28486199048591315,0.9471811055899094,0.01991137059331219,0.8845711528590547,0.42104629895258683,0.969691306473321,0.8359981156105446,0.9958375269473485,0.8919344895322434,0.9401977884592877,0.0010387844868657398,0.8643685794963234,0.41141623359416535,-0.08775434476367606,0.843545054898206,0.963986691529457
11,2,1,2,0.0007769471825665023,0.28486199048591315,0.9471811055899094,0.01991137059331219,0.8845711528590547,0.42104629895258683,0.969691306473321,0.8359981156105446,0.9958375269473485,0.7652178426035106,0.951997730923944,0.001139238621532109,0.8506016261190689,0.41420849075711524,-0.08827000499122603,0.8500686252904086,0.9555669240989171
11,2,1,3,0.0007070062927715644,0.28486199048591315,0.9471811055899094,0.01991137059331219,0.8845711528590547,0.42104629895258683,0.969691306473321,0.8359981156105446,0.9958375269473485,0.7865603292032617,0.9505172950829497,0.0009752606796096548,0.8511062747142599,0.41029143698225684,-0.08898375662614029,0.8494014015573126,0.9548326674944912
11,2,1,4,0.00021037915823556296,0.28486199048591315,0.9471811055899094,0.01991137059331219,0.8845711528590547,0.42104629895258683,0.969691306473321,0.8359981156105446,0.9958375269473485,0.9318885544555618,0.9260757353616575,0.0011162403092623784,0.8759077754737433,0.4120677663028021,-0.08872769577305929,0.845213905480574,0.9675426095713047
12,2,1,0,0.002997277669549152,0.628523222011931,0.8289104102068312,1.1975624078420777e-06,0.48712706905499276,0.41042269797744246,0.9225889552502536,0.48578115251921344,0.9630079193233655,1.8964659797964794,0.7724975158185652,0.0008205520223030317,0.4848619759388536,0.4029886448429619,-0.11877516601261538,0.478645649680678,0.9078907946685291
12,2,1,1,0.003124793503605554,0.628523222011931,0.8289104102068312,1.1975624078420777e-06,0.48712706905499276,0.41042269797744246,0.9225889552502536,0.48578115251921344,0.9630079193233655,1.8829783126932373,0.7943253029868355,0.0008451687010352729,0.4849712702737282,0.40713528005198607,-0.12621168059981105,0.47710348202745667,0.8923399525268773
12,2,1,2,0.001939422412640702,0.628523222011931,0.8289104102068312,1.1975624078420777e-06,0.48712706905499276,0.41042269797744246,0.9225889552502536,0.48578115251921344,0.9630079193233655,1.9921203999455759,0.8120438669849304,0.0006360873645757072,0.48121020249238233,0.40964014801039983,-0.11784831343309415,0.4768630674074632,0.9090509463669951
12,2,1,3,0.002526682215370041,0.628523222011931,0.8289104102068312,1.1975624078420777e-06,0.48712706905499276,0.41042269797744246,0.9225889552502536,0.48578115251921344,0.9630079193233655,1.9219342989686683,0.8154439848805675,0.0006738736164762325,0.4813096828308864,0.4085902980764982,-0.11859303720101752,0.48233883453017456,0.9011347042986515
12,2,1,4,0.0012321879147446633,0.628523222011931,0.8289104102068312,1.1975624078420777e-06,0.48712706905499276,0.41042269797744246,0.9225889552502536,0.48578115251921344,0.9630079193233655,2.175707014641004,0.7870449974620581,0.0004942024645721828,0.5086671936122412,0.409334373806499,-0.11998963147808642,0.4722406310274989,0.9082801083567436
13,2,1,0,0.00232304345704688,0.19521262539642384,0.7681680556525465,0.3489157835420306,0.5882509045948608,0.5689405689270579,0.8787486126717023,0.42071114815724536,0.9744091089388203,0.41704491508438835,0.7800483184166642,0.018124887550211816,0.5058892855202095,0.5053678862689656,-0.14586260466592146,0.5054706261359057,0.9281554621482644
13,2,1,1,0.00010289034271632007,0.19521262539642384,0.7681680556525465,0.3489157835420306,0.5882509045948608,0.5689405689270579,0.8787486126717023,0.42071114815724536,0.9744091089388203,0.5975307747920011,0.7563307037726633,0.018195813637218932,0.5719432484820111,0.5055237961271281,-0.14578646030628323,0.4318796079075119,0.9571777641844587
13,2,1,2,0.0003469162368529232,0.19521262539642384,0.7681680556525465,0.3489157835420306,0.5882509045948608,0.5689405689270579,0.8787486126717023,0.42071114815724536,0.9744091089388203,0.675620333708959,0.7438673159230648,0.018160462910449728,0.5550611061380982,0.5038716545772493,-0.14626599970557497,0.45304962087383116,0.969985575656604
13,2,1,3,9.25799716332316e-05,0.19521262539642384,0.7681680556525465,0.3489157835420306,0.5882509045948608,0.5689405689270579,0.8787486126717023,0.42071114815724536,0.9744091089388203,0.6105316315963413,0.7569919010060622,0.01810928654455279,0.5740025965145923,0.5037801567689503,-0.1442910225758891,0.434377828292588,0.9585292833391754
13,2,1,4,0.00010186485631664193,0.19521262539642384,0.7681680556525465,0.3489157835420306,0.5882509045948608,0.5689405689270579,0.8787486126717023,0.42071114815724536,0.9744091089388203,0.6350173691885392,0.751526246016649,0.01800316536866144,0.5681242054578942,0.5046166922438567,-0.14690378793457376,0.4335938133722269,0.9667677654546923
14,2,1,0,0.04198232586713427,0.5709932075251066,0.7647463925521022,0.035786145214356795,0.5349950044118292,0.8919306079984779,0.9009788880554099,0.3425059174194254,0.9846319953215772,0.5329576595196853,0.724408844714074,0.004005302782798719,0.5052227090320109,0.5325012877993897,-0.2408139507616804,0.5024662032498453,0.778658868044736
14,2,1,1,0.03379470279290985,0.5709932075251066,0.7647463925521022,0.035786145214356795,0.5349950044118292,0.8919306079984779,0.9009788880554099,0.3425059174194254,0.9846319953215772,0.4151980381026678,0.7329807545790433,0.003101222983097388,0.5065025354201436,0.6444087440805025,-0.2168347655798234,0.5054640982970207,0.8020445702822026
14,2,1,2,0.0356652249315806,0.5709932075251066,0.7647463925521022,0.035786145214356795,0.5349950044118292,0.8919306079984779,0.9009788880554099,0.3425059174194254,0.9846319953215772,0.5052181571013119,0.7118491275558911,0.003173532905843413,0.5162137212911111,0.6038031273669131,-0.23498817784690806,0.5067582171199301,0.7868627303269651
14,2,1,3,0.04561677644272052,0.5709932075251066,0.7647463925521022,0.035786145214356795,0.5349950044118292,0.8919306079984779,0.9009788880554099,0.3425059174194254,0.9846319953215772,0.37021732936052454,0.6491786899743777,0.003847639995647728,0.5413250677296246,0.5914939877598422,-0.24188966610508703,0.540319925384354,0.7418680757275743
14,2,1,4,0.030895405988065467,0.5709932075251066,0.7647463925521022,0.035786145214356795,0.5349950044118292,0.8919306079984779,0.9009788880554099,0.3425059174194254,0.9846319953215772,0.564618021335237,0.7283608008549036,0.0034037027502365103,0.49814827067964795,0.6392238807606626,-0.2277281271375537,0.4941658679573574,0.7974509046007332
15,2,1,0,0.028217221031510656,0.7367263705607576,0.7011335622920607,0.023037214882079955,0.6283320456655025,0.5945733917334495,0.9771287093404399,0.46028077551713276,0.9810871573908881,1.1994927979876764,0.8074976939943728,0.002250198708854393,0.5491695158738927,0.5144039604767457,-0.14584620445954666,0.5413768231966789,0.8171681617379951
15,2,1,1,0.020161059942536898,0.7367263705607576,0.7011335622920607,0.023037214882079955,0.6283320456655025,0.5945733917334495,0.9771287093404399,0.46028077551713276,0.9810871573908881,1.3599264030209326,0.7206088028150937,0.0016998858595792233,0.6108637610484888,0.5133659779514452,-0.11333895383344636,0.4880433364508542,0.8321123706652056
15,2,1,2,0.021729170347482205,0.7367263705607576,0.7011335622920607,0.023037214882079955,0.6283320456655025,0.5945733917334495,0.9771287093404399,0.46028077551713276,0.9810871573908881,1.4049638300399376,0.7642742744786625,0.0016825754348410704,0.5223414021643498,0.5171133416666047,-0.1086442003697017,0.5232986205039657,0.8203006489027898
15,2,1,3,0.015028432327759833,0.7367263705607576,0.7011335622920607,0.023037214882079955,0.6283320456655025,0.5945733917334495,0.9771287093404399,0.46028077551713276,0.9810871573908881,1.5858574635526996,0.6540288357269701,0.0015779062502462124,0.6275236485051179,0.5203681540027473,-0.0992769832007069,0.48830409802505637,0.8469842536077001
15,2,1,4,0.031332299120603375,0.7367263705607576,0.7011335622920607,0.023037214882079955,0.6283320456655025,0.5945733917334495,0.9771287093404399,0.46028077551713276,0.9810871573908881,1.0057397631886777,0.6498690648236404,0.002282421299272652,0.6731637494323522,0.5127071601090599,-0.13893864213970863,0.5551424462826456,0.8238212291124161
16,2,1,0,1.0637467309829766e-06,0.38340866317669237,0.22398518316967633,0.2174881905442678,0.15922114298915624,0.17233356550197287,0.4374998716768448,0.15673255350082516,0.3074891423326005,1.4277214734980674,0.21871857644805903,0.011161474723332006,0.15566897465207719,0.2580560479796256,-0.4277743743904904,0.1539643691334145,0.2957931842342998
16,2,1,1,3.1071596527865966e-06,0.38340866317669237,0.22398518316967633,0.2174881905442678,0.15922114298915624,0.17233356550197287,0.4374998716768448,0.15673255350082516,0.3074891423326005,1.4167396673856594,0.21877001660480555,0.011223428975512378,0.1577118512928719,0.2589307507115772,-0.42684023837502566,0.15030089164700133,0.29636941144920137
16,2,1,2,7.654791224476802e-07,0.38340866317669237,0.22398518316967633,0.2174881905442678,0.15922114298915624,0.17233356550197287,0.4374998716768448,0.15673255350082516,0.3074891423326005,1.4180394652416461,0.21837002459607602,0.011208448791383102,0.15492128199522615,0.25828121398898884,-0.42756865669156674,0.15230752669127667,0.2960750785680033
16,2,1,3,4.793829755115409e-06,0.38340866317669237,0.22398518316967633,0.2174881905442678,0.15922114298915624,0.17233356550197287,0.4374998716768448,0.15673255350082516,0.3074891423326005,1.4207922293576147,0.217223614501745,0.011160073909657378,0.1574066136163581,0.25986874062869014,-0.4250293913800384,0.1495329813792834,0.295670948598169
16,2,1,4,1.2659789000236483e-06,0.38340866317669237,0.22398518316967633,0.2174881905442678,0.15922114298915624,0.17233356550197287,0.4374998716768448,0.15673255350082516,0.3074891423326005,1.420400329109321,0.21744734098874907,0.011260953051578,0.1552888633534143,0.2572860613992591,-0.42729889924811637,0.1525096446622709,0.29609139058256884
17,2,1,0,0.004032080768321083,0.6245612145742001,0.7119224782116138,0.013290067863594351,0.5569791064370813,0.47056681034011694,0.7702002963812111,0.5345114399567438,0.7689650431682555,1.7044397702060863,0.699375468869074,0.0012096813350393444,0.5315306736006107,0.44555705260692263,-0.2126383139534191,0.5231073859503262,0.7361033870788931
17,2,1,1,0.00483552932627544,0.6245612145742001,0.7119224782116138,0.013290067863594351,0.5569791064370813,0.47056681034011694,0.7702002963812111,0.5345114399567438,0.7689650431682555,1.6384196593241205,0.7092719790527418,0.0015184759154742663,0.5197051201009997,0.4410001645775423,-0.2130540872676224,0.5203740893506196,0.7370571410131763
17,2,1,2,0.00629022635559195,0.6245612145742001,0.7119224782116138,0.013290067863594351,0.5569791064370813,0.47056681034011694,0.7702002963812111,0.5345114399567438,0.7689650431682555,1.5181090174612342,0.7127278923684974,0.0016315816599364926,0.5246086993435963,0.43877879127036923,-0.21252598034273146,0.5234082333144253,0.7331146340042051
